,stage,feedbackOn,trialsComplete,famInd,features,rule,responseOrder,correctResponse,guess,confidence,correct,rt,pid,numTrainTrials,condition
236,test1,False,21,3,"[5, 2]",2d1,"[3, 5]",3,3,1.0,True,3503,0,216,interleaved
237,test1,False,22,3,"[2, 6]",2d1,"[5, 3]",5,5,1.0,True,5086,0,216,interleaved
238,test1,False,23,1,"[3, 2]",2d1,"[0, 2]",2,2,0.47000000000000003,True,3702,0,216,interleaved
239,test1,False,24,4,"[6, 5]",2d1,"[7, 6]",6,6,1.0,True,3177,0,216,interleaved
240,test1,False,25,4,"[4, 1]",2d1,"[6, 7]",6,6,0.47000000000000003,True,2409,0,216,interleaved
241,test1,False,26,1,"[3, 4]",2d1,"[0, 2]",2,0,0.32,False,5086,0,216,interleaved
242,test1,False,27,3,"[6, 3]",2d1,"[3, 5]",3,3,1.0,True,1775,0,216,interleaved
243,test1,False,28,3,"[6, 2]",2d1,"[5, 3]",3,3,1.0,True,2499,0,216,interleaved
244,test1,False,29,4,"[2, 6]",2d1,"[7, 6]",7,7,1.0,True,5234,0,216,interleaved
245,test1,False,30,1,"[3, 6]",2d1,"[0, 2]",2,2,1.0,True,3883,0,216,interleaved
246,test1,False,31,1,"[3, 5]",2d1,"[2, 0]",2,0,0.19,False,5436,0,216,interleaved
247,test1,False,32,3,"[1, 1]",2d1,"[5, 3]",5,5,1.0,True,2972,0,216,interleaved
248,test1,False,33,4,"[3, 1]",2d1,"[6, 7]",7,7,0.19,True,3775,0,216,interleaved
249,test1,False,34,1,"[2, 1]",2d1,"[0, 2]",2,2,1.0,True,2125,0,216,interleaved
250,test1,False,35,3,"[4, 3]",2d1,"[5, 3]",3,3,0.61,True,5502,0,216,interleaved
251,test1,False,36,4,"[3, 5]",2d1,"[7, 6]",7,7,0.17,True,2424,0,216,interleaved
252,test1,False,37,3,"[6, 1]",2d1,"[3, 5]",3,3,1.0,True,2260,0,216,interleaved
253,test1,False,38,4,"[6, 1]",2d1,"[7, 6]",6,6,1.0,True,2252,0,216,interleaved
254,test1,False,39,1,"[4, 4]",2d1,"[0, 2]",0,0,1.0,True,6915,0,216,interleaved
255,test1,False,40,1,"[6, 4]",2d1,"[2, 0]",0,0,1.0,True,4927,0,216,interleaved
256,test1,False,41,4,"[1, 3]",2d1,"[7, 6]",7,7,1.0,True,2405,0,216,interleaved
257,test1,False,42,3,"[4, 5]",2d1,"[3, 5]",3,3,1.0,True,2605,0,216,interleaved
258,test1,False,43,3,"[3, 5]",2d1,"[5, 3]",5,5,0.67,True,5385,0,216,interleaved
259,test1,False,44,1,"[6, 5]",2d1,"[2, 0]",0,0,1.0,True,2085,0,216,interleaved
260,test1,False,45,4,"[4, 3]",2d1,"[7, 6]",6,6,1.0,True,2216,0,216,interleaved
261,test1,False,46,1,"[6, 2]",2d1,"[0, 2]",0,0,1.0,True,1930,0,216,interleaved
262,test1,False,47,4,"[5, 5]",2d1,"[7, 6]",6,6,1.0,True,1765,0,216,interleaved
263,test1,False,48,3,"[4, 1]",2d1,"[3, 5]",3,3,0.39,True,3051,0,216,interleaved
264,test1,False,49,4,"[2, 3]",2d1,"[7, 6]",7,7,0.61,True,2365,0,216,interleaved
265,test1,False,50,3,"[6, 5]",2d1,"[5, 3]",3,3,1.0,True,5659,0,216,interleaved
266,test1,False,51,1,"[4, 2]",2d1,"[2, 0]",0,0,0.47000000000000003,True,2648,0,216,interleaved
267,test1,False,52,1,"[1, 5]",2d1,"[0, 2]",2,2,1.0,True,2528,0,216,interleaved
268,test1,False,53,4,"[1, 1]",2d1,"[6, 7]",7,7,1.0,True,6110,0,216,interleaved
269,test1,False,54,3,"[2, 4]",2d1,"[5, 3]",5,5,1.0,True,6429,0,216,interleaved
270,test1,False,55,4,"[5, 4]",2d1,"[7, 6]",6,6,1.0,True,2294,0,216,interleaved
271,test1,False,56,3,"[4, 4]",2d1,"[5, 3]",3,3,0.22,True,4320,0,216,interleaved
272,test1,False,57,1,"[1, 4]",2d1,"[0, 2]",2,2,1.0,True,2071,0,216,interleaved
273,test1,False,58,1,"[6, 1]",2d1,"[2, 0]",0,0,1.0,True,2724,0,216,interleaved
274,test1,False,59,4,"[1, 5]",2d1,"[6, 7]",7,7,1.0,True,8349,0,216,interleaved
275,test1,False,60,3,"[5, 1]",2d1,"[3, 5]",3,3,1.0,True,2138,0,216,interleaved
276,test1,False,61,3,"[1, 3]",2d1,"[5, 3]",5,5,1.0,True,10527,0,216,interleaved
277,test1,False,62,1,"[5, 2]",2d1,"[0, 2]",0,0,1.0,True,3196,0,216,interleaved
278,test1,False,63,4,"[1, 2]",2d1,"[7, 6]",7,7,1.0,True,2220,0,216,interleaved
279,test1,False,64,4,"[4, 5]",2d1,"[7, 6]",6,6,1.0,True,1640,0,216,interleaved
280,test1,False,65,1,"[4, 5]",2d1,"[2, 0]",0,0,1.0,True,2441,0,216,interleaved
281,test1,False,66,3,"[3, 2]",2d1,"[3, 5]",5,5,1.0,True,3231,0,216,interleaved
282,test1,False,67,1,"[6, 6]",2d1,"[2, 0]",0,0,1.0,True,13348,0,216,interleaved
283,test1,False,68,3,"[3, 1]",2d1,"[3, 5]",5,5,1.0,True,2964,0,216,interleaved
284,test1,False,69,4,"[4, 6]",2d1,"[7, 6]",6,6,1.0,True,2131,0,216,interleaved
285,test1,False,70,4,"[3, 4]",2d1,"[7, 6]",7,7,0.59,True,2564,0,216,interleaved
286,test1,False,71,3,"[5, 6]",2d1,"[5, 3]",3,3,1.0,True,3375,0,216,interleaved
287,test1,False,72,1,"[3, 1]",2d1,"[0, 2]",2,0,0.39,False,9683,0,216,interleaved
288,test1,False,73,3,"[1, 5]",2d1,"[5, 3]",5,5,1.0,True,3381,0,216,interleaved
289,test1,False,74,1,"[4, 1]",2d1,"[0, 2]",0,0,0.5,True,2098,0,216,interleaved
290,test1,False,75,4,"[1, 4]",2d1,"[7, 6]",7,7,1.0,True,2434,0,216,interleaved
291,test1,False,76,3,"[1, 6]",2d1,"[3, 5]",5,5,1.0,True,4453,0,216,interleaved
292,test1,False,77,1,"[5, 6]",2d1,"[2, 0]",0,0,1.0,True,3572,0,216,interleaved
293,test1,False,78,4,"[3, 3]",2d1,"[6, 7]",7,7,0.47000000000000003,True,6007,0,216,interleaved
294,test1,False,79,3,"[5, 3]",2d1,"[3, 5]",3,3,1.0,True,2070,0,216,interleaved
295,test1,False,80,4,"[6, 3]",2d1,"[7, 6]",6,6,1.0,True,1912,0,216,interleaved
296,test1,False,81,1,"[5, 1]",2d1,"[2, 0]",0,0,1.0,True,2588,0,216,interleaved
297,test1,False,82,3,"[4, 2]",2d1,"[3, 5]",3,3,1.0,True,4232,0,216,interleaved
298,test1,False,83,4,"[2, 2]",2d1,"[6, 7]",7,7,1.0,True,6893,0,216,interleaved
299,test1,False,84,1,"[6, 3]",2d1,"[2, 0]",0,0,1.0,True,2141,0,216,interleaved
300,test1,False,85,4,"[1, 6]",2d1,"[6, 7]",7,7,1.0,True,1828,0,216,interleaved
301,test1,False,86,3,"[2, 1]",2d1,"[3, 5]",5,5,1.0,True,3348,0,216,interleaved
302,test1,False,87,1,"[2, 5]",2d1,"[2, 0]",2,2,1.0,True,2456,0,216,interleaved
303,test1,False,88,1,"[4, 6]",2d1,"[2, 0]",0,0,0.55,True,3530,0,216,interleaved
304,test1,False,89,3,"[3, 4]",2d1,"[5, 3]",5,5,1.0,True,1953,0,216,interleaved
305,test1,False,90,4,"[4, 4]",2d1,"[6, 7]",6,6,1.0,True,3418,0,216,interleaved
306,test1,False,91,4,"[6, 4]",2d1,"[7, 6]",6,6,1.0,True,2715,0,216,interleaved
307,test1,False,92,1,"[1, 2]",2d1,"[0, 2]",2,2,0.63,True,5389,0,216,interleaved
308,test1,False,93,3,"[3, 3]",2d1,"[3, 5]",5,5,0.65,True,3040,0,216,interleaved
309,test1,False,94,1,"[2, 3]",2d1,"[2, 0]",2,2,1.0,True,3131,0,216,interleaved
310,test1,False,95,4,"[5, 1]",2d1,"[6, 7]",6,6,1.0,True,7119,0,216,interleaved
311,test1,False,96,3,"[6, 6]",2d1,"[5, 3]",3,3,1.0,True,6401,0,216,interleaved
312,test1,False,97,1,"[3, 3]",2d1,"[2, 0]",2,0,0.51,False,7059,0,216,interleaved
313,test1,False,98,4,"[2, 1]",2d1,"[6, 7]",7,7,1.0,True,3412,0,216,interleaved
314,test1,False,99,3,"[3, 6]",2d1,"[5, 3]",5,5,1.0,True,12187,0,216,interleaved
315,test1,False,100,3,"[4, 6]",2d1,"[3, 5]",3,3,0.24,True,3262,0,216,interleaved
316,test1,False,101,1,"[1, 3]",2d1,"[2, 0]",2,2,1.0,True,2545,0,216,interleaved
317,test1,False,102,4,"[5, 6]",2d1,"[7, 6]",6,6,1.0,True,1994,0,216,interleaved
318,test1,False,103,3,"[1, 2]",2d1,"[3, 5]",5,5,1.0,True,5002,0,216,interleaved
319,test1,False,104,4,"[6, 2]",2d1,"[6, 7]",6,6,1.0,True,2334,0,216,interleaved
320,test1,False,105,1,"[1, 1]",2d1,"[0, 2]",2,2,1.0,True,2883,0,216,interleaved
321,test1,False,106,3,"[5, 5]",2d1,"[5, 3]",3,3,1.0,True,3156,0,216,interleaved
322,test1,False,107,4,"[3, 6]",2d1,"[7, 6]",7,7,1.0,True,8088,0,216,interleaved
323,test1,False,108,1,"[5, 5]",2d1,"[2, 0]",0,0,1.0,True,1847,0,216,interleaved
1082,test2,False,1,1,"[4, 5]",2d1,"[2, 0]",0,0,1.0,True,3731,0,216,interleaved
1083,test2,False,2,4,"[1, 3]",2d1,"[6, 7]",7,7,1.0,True,3717,0,216,interleaved
1084,test2,False,3,3,"[2, 1]",2d1,"[3, 5]",5,5,1.0,True,2182,0,216,interleaved
1085,test2,False,4,1,"[4, 1]",2d1,"[0, 2]",0,0,1.0,True,7709,0,216,interleaved
1086,test2,False,5,3,"[5, 4]",2d1,"[5, 3]",3,3,1.0,True,2549,0,216,interleaved
1087,test2,False,6,4,"[5, 4]",2d1,"[6, 7]",6,6,1.0,True,1639,0,216,interleaved
1088,test2,False,7,1,"[3, 3]",2d1,"[2, 0]",2,2,1.0,True,10792,0,216,interleaved
1089,test2,False,8,4,"[6, 2]",2d1,"[7, 6]",6,6,1.0,True,1671,0,216,interleaved
1090,test2,False,9,3,"[4, 2]",2d1,"[5, 3]",3,3,1.0,True,1768,0,216,interleaved
1091,test2,False,10,4,"[2, 6]",2d1,"[7, 6]",7,7,1.0,True,42450,0,216,interleaved
1092,test2,False,11,1,"[6, 6]",2d1,"[0, 2]",0,0,1.0,True,1919,0,216,interleaved
1093,test2,False,12,3,"[1, 5]",2d1,"[3, 5]",5,5,1.0,True,2803,0,216,interleaved
1094,test2,False,13,3,"[1, 2]",2d1,"[3, 5]",5,5,1.0,True,5265,0,216,interleaved
1095,test2,False,14,4,"[4, 3]",2d1,"[6, 7]",6,6,1.0,True,2264,0,216,interleaved
1096,test2,False,15,1,"[3, 2]",2d1,"[2, 0]",2,2,1.0,True,1824,0,216,interleaved
1097,test2,False,16,1,"[4, 6]",2d1,"[2, 0]",0,2,1.0,False,2754,0,216,interleaved
1098,test2,False,17,4,"[4, 6]",2d1,"[6, 7]",6,6,1.0,True,2224,0,216,interleaved
1099,test2,False,18,3,"[6, 1]",2d1,"[5, 3]",3,3,1.0,True,1594,0,216,interleaved
1100,test2,False,19,3,"[5, 3]",2d1,"[3, 5]",3,3,1.0,True,2750,0,216,interleaved
1101,test2,False,20,4,"[4, 4]",2d1,"[7, 6]",6,6,1.0,True,1685,0,216,interleaved
1102,test2,False,21,1,"[1, 1]",2d1,"[0, 2]",2,2,1.0,True,2096,0,216,interleaved
1103,test2,False,22,1,"[6, 2]",2d1,"[0, 2]",0,0,1.0,True,1368,0,216,interleaved
1104,test2,False,23,3,"[2, 2]",2d1,"[3, 5]",5,5,1.0,True,1558,0,216,interleaved
1105,test2,False,24,4,"[4, 2]",2d1,"[6, 7]",6,6,1.0,True,1848,0,216,interleaved
1106,test2,False,25,1,"[5, 2]",2d1,"[2, 0]",0,0,1.0,True,1611,0,216,interleaved
1107,test2,False,26,3,"[2, 6]",2d1,"[3, 5]",5,5,1.0,True,2048,0,216,interleaved
1108,test2,False,27,4,"[5, 2]",2d1,"[7, 6]",6,6,1.0,True,2020,0,216,interleaved
1109,test2,False,28,1,"[2, 3]",2d1,"[2, 0]",2,2,1.0,True,1327,0,216,interleaved
1110,test2,False,29,3,"[5, 2]",2d1,"[5, 3]",3,3,1.0,True,1505,0,216,interleaved
1111,test2,False,30,4,"[2, 3]",2d1,"[7, 6]",7,7,1.0,True,2265,0,216,interleaved
1112,test2,False,31,3,"[3, 3]",2d1,"[3, 5]",5,5,1.0,True,1784,0,216,interleaved
1113,test2,False,32,1,"[4, 2]",2d1,"[0, 2]",0,0,1.0,True,1483,0,216,interleaved
1114,test2,False,33,4,"[1, 1]",2d1,"[7, 6]",7,7,1.0,True,1703,0,216,interleaved
1115,test2,False,34,3,"[4, 5]",2d1,"[5, 3]",3,3,0.27,True,5507,0,216,interleaved
1116,test2,False,35,4,"[5, 1]",2d1,"[7, 6]",6,6,1.0,True,1926,0,216,interleaved
1117,test2,False,36,1,"[5, 1]",2d1,"[0, 2]",0,0,1.0,True,1421,0,216,interleaved
1118,test2,False,37,4,"[6, 5]",2d1,"[6, 7]",6,6,1.0,True,1608,0,216,interleaved
1119,test2,False,38,1,"[1, 4]",2d1,"[0, 2]",2,2,1.0,True,1670,0,216,interleaved
1120,test2,False,39,3,"[6, 4]",2d1,"[3, 5]",3,3,1.0,True,2204,0,216,interleaved
1121,test2,False,40,3,"[3, 1]",2d1,"[5, 3]",5,5,1.0,True,1745,0,216,interleaved
1122,test2,False,41,4,"[3, 4]",2d1,"[6, 7]",7,7,0.56,True,2349,0,216,interleaved
1123,test2,False,42,1,"[3, 1]",2d1,"[0, 2]",2,0,1.0,False,1890,0,216,interleaved
1124,test2,False,43,3,"[2, 3]",2d1,"[3, 5]",5,5,1.0,True,2834,0,216,interleaved
1125,test2,False,44,1,"[3, 6]",2d1,"[0, 2]",2,2,1.0,True,2185,0,216,interleaved
1126,test2,False,45,4,"[6, 3]",2d1,"[7, 6]",6,6,1.0,True,1738,0,216,interleaved
1127,test2,False,46,3,"[5, 6]",2d1,"[3, 5]",3,3,1.0,True,1820,0,216,interleaved
1128,test2,False,47,1,"[1, 6]",2d1,"[0, 2]",2,2,1.0,True,1597,0,216,interleaved
1129,test2,False,48,4,"[5, 5]",2d1,"[6, 7]",6,6,1.0,True,4814,0,216,interleaved
1130,test2,False,49,1,"[6, 3]",2d1,"[2, 0]",0,0,1.0,True,1656,0,216,interleaved
1131,test2,False,50,4,"[5, 6]",2d1,"[7, 6]",6,6,1.0,True,1801,0,216,interleaved
1132,test2,False,51,3,"[4, 1]",2d1,"[5, 3]",3,3,1.0,True,3340,0,216,interleaved
1133,test2,False,52,1,"[6, 5]",2d1,"[2, 0]",0,0,1.0,True,2461,0,216,interleaved
1134,test2,False,53,4,"[3, 5]",2d1,"[6, 7]",7,7,1.0,True,4570,0,216,interleaved
1135,test2,False,54,3,"[1, 1]",2d1,"[3, 5]",5,5,1.0,True,1986,0,216,interleaved
1136,test2,False,55,3,"[1, 6]",2d1,"[5, 3]",5,5,1.0,True,1336,0,216,interleaved
1137,test2,False,56,1,"[2, 5]",2d1,"[0, 2]",2,2,1.0,True,2392,0,216,interleaved
1138,test2,False,57,4,"[2, 4]",2d1,"[7, 6]",7,7,1.0,True,2290,0,216,interleaved
1139,test2,False,58,4,"[4, 5]",2d1,"[6, 7]",6,6,1.0,True,1594,0,216,interleaved
1140,test2,False,59,3,"[6, 2]",2d1,"[5, 3]",3,3,1.0,True,2470,0,216,interleaved
1141,test2,False,60,1,"[3, 4]",2d1,"[0, 2]",2,2,1.0,True,8854,0,216,interleaved
1142,test2,False,61,4,"[2, 5]",2d1,"[7, 6]",7,7,1.0,True,1774,0,216,interleaved
1143,test2,False,62,1,"[2, 2]",2d1,"[2, 0]",2,2,1.0,True,2609,0,216,interleaved
1144,test2,False,63,3,"[1, 4]",2d1,"[3, 5]",5,5,1.0,True,1821,0,216,interleaved
1145,test2,False,64,1,"[3, 5]",2d1,"[0, 2]",2,0,0.19,False,3151,0,216,interleaved
1146,test2,False,65,4,"[2, 2]",2d1,"[6, 7]",7,7,1.0,True,1227,0,216,interleaved
1147,test2,False,66,3,"[3, 6]",2d1,"[3, 5]",5,5,1.0,True,1509,0,216,interleaved
1148,test2,False,67,1,"[6, 1]",2d1,"[2, 0]",0,0,1.0,True,1570,0,216,interleaved
1149,test2,False,68,4,"[4, 1]",2d1,"[6, 7]",6,6,1.0,True,1466,0,216,interleaved
1150,test2,False,69,3,"[4, 4]",2d1,"[3, 5]",3,3,1.0,True,1702,0,216,interleaved
1151,test2,False,70,1,"[2, 4]",2d1,"[0, 2]",2,2,1.0,True,13457,0,216,interleaved
1152,test2,False,71,3,"[1, 3]",2d1,"[5, 3]",5,5,1.0,True,2164,0,216,interleaved
1153,test2,False,72,4,"[5, 3]",2d1,"[6, 7]",6,6,1.0,True,1832,0,216,interleaved
1154,test2,False,73,1,"[6, 4]",2d1,"[2, 0]",0,0,1.0,True,1503,0,216,interleaved
1155,test2,False,74,3,"[3, 2]",2d1,"[5, 3]",5,5,1.0,True,1684,0,216,interleaved
1156,test2,False,75,4,"[3, 2]",2d1,"[7, 6]",7,6,1.0,False,1558,0,216,interleaved
1157,test2,False,76,4,"[1, 6]",2d1,"[7, 6]",7,7,1.0,True,1391,0,216,interleaved
1158,test2,False,77,1,"[2, 1]",2d1,"[2, 0]",2,2,1.0,True,2107,0,216,interleaved
1159,test2,False,78,3,"[3, 5]",2d1,"[3, 5]",5,5,1.0,True,1539,0,216,interleaved
1160,test2,False,79,4,"[1, 4]",2d1,"[7, 6]",7,7,1.0,True,1748,0,216,interleaved
1161,test2,False,80,1,"[1, 3]",2d1,"[2, 0]",2,2,1.0,True,1963,0,216,interleaved
1162,test2,False,81,3,"[6, 3]",2d1,"[5, 3]",3,3,1.0,True,1756,0,216,interleaved
1163,test2,False,82,4,"[6, 6]",2d1,"[6, 7]",6,6,1.0,True,1428,0,216,interleaved
1164,test2,False,83,3,"[6, 5]",2d1,"[5, 3]",3,3,1.0,True,1876,0,216,interleaved
1165,test2,False,84,1,"[1, 2]",2d1,"[0, 2]",2,2,1.0,True,2897,0,216,interleaved
1166,test2,False,85,1,"[5, 3]",2d1,"[0, 2]",0,0,1.0,True,1374,0,216,interleaved
1167,test2,False,86,4,"[3, 3]",2d1,"[7, 6]",7,7,1.0,True,1790,0,216,interleaved
1168,test2,False,87,3,"[4, 3]",2d1,"[3, 5]",3,3,1.0,True,1452,0,216,interleaved
1169,test2,False,88,4,"[1, 5]",2d1,"[6, 7]",7,7,1.0,True,2889,0,216,interleaved
1170,test2,False,89,1,"[1, 5]",2d1,"[2, 0]",2,2,1.0,True,1258,0,216,interleaved
1171,test2,False,90,3,"[4, 6]",2d1,"[5, 3]",3,3,0.35000000000000003,True,2647,0,216,interleaved
1172,test2,False,91,4,"[6, 1]",2d1,"[6, 7]",6,6,1.0,True,1663,0,216,interleaved
1173,test2,False,92,1,"[5, 6]",2d1,"[2, 0]",0,0,1.0,True,1840,0,216,interleaved
1174,test2,False,93,3,"[2, 5]",2d1,"[3, 5]",5,5,1.0,True,1700,0,216,interleaved
1175,test2,False,94,1,"[5, 5]",2d1,"[2, 0]",0,0,1.0,True,1750,0,216,interleaved
1176,test2,False,95,3,"[2, 4]",2d1,"[5, 3]",5,5,1.0,True,1888,0,216,interleaved
1177,test2,False,96,4,"[1, 2]",2d1,"[6, 7]",7,7,1.0,True,1485,0,216,interleaved
1178,test2,False,97,4,"[2, 1]",2d1,"[6, 7]",7,7,1.0,True,1971,0,216,interleaved
1179,test2,False,98,1,"[5, 4]",2d1,"[0, 2]",0,0,1.0,True,1468,0,216,interleaved
1180,test2,False,99,3,"[6, 6]",2d1,"[3, 5]",3,3,1.0,True,1836,0,216,interleaved
1181,test2,False,100,4,"[3, 6]",2d1,"[7, 6]",7,7,0.42,True,2895,0,216,interleaved
1182,test2,False,101,3,"[5, 1]",2d1,"[5, 3]",3,3,1.0,True,1486,0,216,interleaved
1183,test2,False,102,1,"[4, 3]",2d1,"[2, 0]",0,0,1.0,True,2572,0,216,interleaved
1184,test2,False,103,3,"[3, 4]",2d1,"[5, 3]",5,5,1.0,True,1544,0,216,interleaved
1185,test2,False,104,1,"[2, 6]",2d1,"[2, 0]",2,2,1.0,True,2470,0,216,interleaved
1186,test2,False,105,4,"[6, 4]",2d1,"[6, 7]",6,6,1.0,True,1720,0,216,interleaved
1187,test2,False,106,3,"[5, 5]",2d1,"[3, 5]",3,3,1.0,True,2080,0,216,interleaved
1188,test2,False,107,1,"[4, 4]",2d1,"[2, 0]",0,0,1.0,True,1419,0,216,interleaved
1189,test2,False,108,4,"[3, 1]",2d1,"[7, 6]",7,7,0.51,True,2562,0,216,interleaved
3247,interleaved_epochs,True,1,3,"[1, 1]",2d1,"[5, 3]",5,3,0.71,False,31512,1,216,interleaved
3248,interleaved_epochs,True,2,4,"[2, 6]",2d1,"[7, 6]",7,7,0.87,True,5470,1,216,interleaved
3249,interleaved_epochs,True,3,1,"[3, 2]",2d1,"[2, 0]",2,2,1.0,True,5954,1,216,interleaved
3250,interleaved_epochs,True,4,3,"[5, 4]",2d1,"[5, 3]",3,5,1.0,False,4057,1,216,interleaved
3251,interleaved_epochs,True,5,4,"[1, 2]",2d1,"[7, 6]",7,6,0.74,False,4459,1,216,interleaved
3252,interleaved_epochs,True,6,1,"[4, 6]",2d1,"[0, 2]",0,0,0.6900000000000001,True,6262,1,216,interleaved
3253,interleaved_epochs,True,7,1,"[5, 3]",2d1,"[0, 2]",0,0,0.62,True,4694,1,216,interleaved
3254,interleaved_epochs,True,8,4,"[4, 5]",2d1,"[7, 6]",6,7,0.6900000000000001,False,4937,1,216,interleaved
3255,interleaved_epochs,True,9,3,"[2, 4]",2d1,"[5, 3]",5,3,0.7000000000000001,False,3843,1,216,interleaved
3256,interleaved_epochs,True,10,4,"[6, 6]",2d1,"[6, 7]",6,7,1.0,False,7659,1,216,interleaved
3257,interleaved_epochs,True,11,3,"[3, 1]",2d1,"[5, 3]",5,3,0.98,False,4272,1,216,interleaved
3258,interleaved_epochs,True,12,1,"[3, 1]",2d1,"[0, 2]",2,2,0.42,True,6106,1,216,interleaved
3259,interleaved_epochs,True,13,3,"[1, 2]",2d1,"[5, 3]",5,3,0.67,False,5197,1,216,interleaved
3260,interleaved_epochs,True,14,4,"[3, 1]",2d1,"[6, 7]",7,6,0.8300000000000001,False,13588,1,216,interleaved
3261,interleaved_epochs,True,15,1,"[2, 3]",2d1,"[0, 2]",2,2,0.72,True,3493,1,216,interleaved
3262,interleaved_epochs,True,16,3,"[2, 5]",2d1,"[5, 3]",5,5,0.76,True,4460,1,216,interleaved
3263,interleaved_epochs,True,17,4,"[6, 4]",2d1,"[7, 6]",6,7,0.7000000000000001,False,4043,1,216,interleaved
3264,interleaved_epochs,True,18,1,"[5, 1]",2d1,"[0, 2]",0,0,0.66,True,4242,1,216,interleaved
3265,interleaved_epochs,True,19,1,"[1, 2]",2d1,"[0, 2]",2,2,0.61,True,3843,1,216,interleaved
3266,interleaved_epochs,True,20,4,"[5, 5]",2d1,"[7, 6]",6,7,0.5700000000000001,False,3569,1,216,interleaved
3267,interleaved_epochs,True,21,3,"[6, 2]",2d1,"[5, 3]",3,5,0.74,False,4387,1,216,interleaved
3268,interleaved_epochs,True,22,3,"[2, 1]",2d1,"[5, 3]",5,5,0.7000000000000001,True,3779,1,216,interleaved
3269,interleaved_epochs,True,23,1,"[2, 1]",2d1,"[2, 0]",2,2,1.0,True,5718,1,216,interleaved
3270,interleaved_epochs,True,24,4,"[4, 6]",2d1,"[7, 6]",6,7,1.0,False,4352,1,216,interleaved
3271,interleaved_epochs,True,25,1,"[6, 3]",2d1,"[0, 2]",0,2,1.0,False,5336,1,216,interleaved
3272,interleaved_epochs,True,26,4,"[3, 2]",2d1,"[7, 6]",7,7,0.49,True,4153,1,216,interleaved
3273,interleaved_epochs,True,27,3,"[1, 4]",2d1,"[3, 5]",5,5,0.61,True,7303,1,216,interleaved
3274,interleaved_epochs,True,28,1,"[1, 1]",2d1,"[0, 2]",2,0,0.78,False,10708,1,216,interleaved
3275,interleaved_epochs,True,29,3,"[5, 2]",2d1,"[5, 3]",3,3,0.6900000000000001,True,4308,1,216,interleaved
3276,interleaved_epochs,True,30,4,"[3, 6]",2d1,"[7, 6]",7,7,0.72,True,5630,1,216,interleaved
3277,interleaved_epochs,True,31,3,"[5, 6]",2d1,"[3, 5]",3,5,0.46,False,5379,1,216,interleaved
3278,interleaved_epochs,True,32,1,"[6, 1]",2d1,"[0, 2]",0,2,0.74,False,5125,1,216,interleaved
3279,interleaved_epochs,True,33,4,"[1, 6]",2d1,"[7, 6]",7,7,0.79,True,5003,1,216,interleaved
3280,interleaved_epochs,True,34,1,"[1, 5]",2d1,"[2, 0]",2,2,0.93,True,105637,1,216,interleaved
3281,interleaved_epochs,True,35,4,"[3, 3]",2d1,"[6, 7]",7,6,0.73,False,2873,1,216,interleaved
3282,interleaved_epochs,True,36,3,"[2, 6]",2d1,"[3, 5]",5,3,0.67,False,4868,1,216,interleaved
3283,interleaved_epochs,True,37,1,"[3, 6]",2d1,"[2, 0]",2,0,0.42,False,3634,1,216,interleaved
3284,interleaved_epochs,True,38,4,"[1, 1]",2d1,"[7, 6]",7,7,0.02,True,12583,1,216,interleaved
3285,interleaved_epochs,True,39,3,"[3, 2]",2d1,"[3, 5]",5,3,0.43,False,3461,1,216,interleaved
3286,interleaved_epochs,True,40,1,"[4, 2]",2d1,"[0, 2]",0,2,0.47000000000000003,False,8124,1,216,interleaved
3287,interleaved_epochs,True,41,3,"[1, 6]",2d1,"[3, 5]",5,3,0.08,False,10338,1,216,interleaved
3288,interleaved_epochs,True,42,4,"[3, 4]",2d1,"[7, 6]",7,7,0.49,True,8149,1,216,interleaved
3289,interleaved_epochs,True,43,1,"[6, 4]",2d1,"[2, 0]",0,0,0.11,True,4043,1,216,interleaved
3290,interleaved_epochs,True,44,4,"[2, 1]",2d1,"[6, 7]",7,6,0.13,False,3267,1,216,interleaved
3291,interleaved_epochs,True,45,3,"[5, 5]",2d1,"[5, 3]",3,3,0.28,True,5888,1,216,interleaved
3292,interleaved_epochs,True,46,4,"[4, 4]",2d1,"[6, 7]",6,7,0.22,False,3302,1,216,interleaved
3293,interleaved_epochs,True,47,3,"[3, 4]",2d1,"[3, 5]",5,3,0.41000000000000003,False,4234,1,216,interleaved
3294,interleaved_epochs,True,48,1,"[1, 6]",2d1,"[0, 2]",2,2,0.25,True,3372,1,216,interleaved
3295,interleaved_epochs,True,49,3,"[6, 6]",2d1,"[3, 5]",3,5,1.0,False,3281,1,216,interleaved
3296,interleaved_epochs,True,50,4,"[5, 4]",2d1,"[6, 7]",6,6,0.5700000000000001,True,3298,1,216,interleaved
3297,interleaved_epochs,True,51,1,"[3, 4]",2d1,"[2, 0]",2,2,0.61,True,3759,1,216,interleaved
3298,interleaved_epochs,True,52,4,"[3, 5]",2d1,"[7, 6]",7,7,0.6900000000000001,True,4710,1,216,interleaved
3299,interleaved_epochs,True,53,1,"[2, 5]",2d1,"[2, 0]",2,2,0.56,True,3852,1,216,interleaved
3300,interleaved_epochs,True,54,3,"[3, 3]",2d1,"[5, 3]",5,3,0.56,False,3420,1,216,interleaved
3301,interleaved_epochs,True,55,4,"[2, 4]",2d1,"[6, 7]",7,6,0.67,False,3578,1,216,interleaved
