pid,condition,stage,feedbackOn,trialsComplete,famInd,features,rule,responseOrder,correctResponse,guess,confidence,correct,rt
55d6e23469dbc30010b66dc3,free,test1,False,46,4,"[6, 4]",fi,"[7, 6]",7,7,1.0,True,4695
55d6e23469dbc30010b66dc3,free,test1,False,47,3,"[3, 4]",fi,"[5, 3]",3,5,0.8,False,12331
55d6e23469dbc30010b66dc3,free,test1,False,48,1,"[2, 3]",fi,"[2, 0]",0,2,0.12,False,11567
55d6e23469dbc30010b66dc3,free,test1,False,49,3,"[3, 5]",fi,"[3, 5]",5,5,0.73,True,4940
55d6e23469dbc30010b66dc3,free,test1,False,50,4,"[2, 4]",fi,"[6, 7]",6,7,0.1,False,4465
55d6e23469dbc30010b66dc3,free,test1,False,51,1,"[1, 3]",fi,"[2, 0]",0,0,0.06,True,7914
55d6e23469dbc30010b66dc3,free,test1,False,52,4,"[2, 5]",fi,"[7, 6]",6,7,0.12,False,4992
55d6e23469dbc30010b66dc3,free,test1,False,53,1,"[1, 1]",fi,"[0, 2]",0,0,0.78,True,6459
55d6e23469dbc30010b66dc3,free,test1,False,54,3,"[3, 1]",fi,"[3, 5]",3,3,0.13,True,7372
55d6e23469dbc30010b66dc3,free,test1,False,55,4,"[1, 1]",fi,"[6, 7]",6,7,0.5700000000000001,False,6438
55d6e23469dbc30010b66dc3,free,test1,False,56,1,"[2, 4]",fi,"[2, 0]",0,2,0.85,False,7460
55d6e23469dbc30010b66dc3,free,test1,False,57,3,"[4, 3]",fi,"[3, 5]",3,5,0.76,False,7973
55d6e23469dbc30010b66dc3,free,test1,False,58,4,"[5, 6]",fi,"[6, 7]",7,7,0.67,True,3835
55d6e23469dbc30010b66dc3,free,test1,False,59,1,"[2, 1]",fi,"[2, 0]",0,2,0.61,False,10023
55d6e23469dbc30010b66dc3,free,test1,False,60,3,"[1, 3]",fi,"[5, 3]",3,5,0.52,False,11761
55d6e23469dbc30010b66dc3,free,test1,False,61,1,"[6, 3]",fi,"[2, 0]",2,2,0.8200000000000001,True,6866
55d6e23469dbc30010b66dc3,free,test1,False,62,3,"[2, 6]",fi,"[3, 5]",5,5,0.8,True,7958
55d6e23469dbc30010b66dc3,free,test1,False,63,4,"[2, 1]",fi,"[6, 7]",6,7,0.38,False,5534
55d6e23469dbc30010b66dc3,free,test1,False,64,3,"[4, 4]",fi,"[5, 3]",5,5,0.05,True,6998
55d6e23469dbc30010b66dc3,free,test1,False,65,1,"[3, 2]",fi,"[2, 0]",0,2,0.88,False,8401
55d6e23469dbc30010b66dc3,free,test1,False,66,4,"[4, 6]",fi,"[6, 7]",7,7,0.55,True,10776
55d6e23469dbc30010b66dc3,free,test1,False,67,4,"[1, 3]",fi,"[6, 7]",6,7,0.84,False,5573
55d6e23469dbc30010b66dc3,free,test1,False,68,3,"[1, 4]",fi,"[3, 5]",3,5,0.76,False,8326
55d6e23469dbc30010b66dc3,free,test1,False,69,1,"[6, 6]",fi,"[2, 0]",2,2,0.92,True,6814
55d6e23469dbc30010b66dc3,free,test1,False,70,4,"[2, 3]",fi,"[7, 6]",6,7,0.23,False,8347
55d6e23469dbc30010b66dc3,free,test1,False,71,1,"[4, 6]",fi,"[0, 2]",2,2,0.84,True,6259
55d6e23469dbc30010b66dc3,free,test1,False,72,3,"[5, 5]",fi,"[5, 3]",5,5,0.72,True,5597
55d6e23469dbc30010b66dc3,free,test1,False,73,1,"[6, 5]",fi,"[0, 2]",2,2,0.85,True,4561
55d6e23469dbc30010b66dc3,free,test1,False,74,3,"[2, 4]",fi,"[3, 5]",3,3,0.06,True,7445
55d6e23469dbc30010b66dc3,free,test1,False,75,4,"[6, 5]",fi,"[7, 6]",7,7,1.0,True,4315
55d6e23469dbc30010b66dc3,free,test1,False,76,3,"[3, 6]",fi,"[3, 5]",5,5,0.79,True,8041
55d6e23469dbc30010b66dc3,free,test1,False,77,4,"[5, 5]",fi,"[6, 7]",7,7,0.77,True,4181
55d6e23469dbc30010b66dc3,free,test1,False,78,1,"[4, 1]",fi,"[0, 2]",0,2,0.77,False,8955
55d6e23469dbc30010b66dc3,free,test1,False,79,1,"[6, 4]",fi,"[2, 0]",2,2,0.63,True,7681
55d6e23469dbc30010b66dc3,free,test1,False,80,4,"[1, 5]",fi,"[6, 7]",6,7,0.72,False,10856
55d6e23469dbc30010b66dc3,free,test1,False,81,3,"[3, 2]",fi,"[5, 3]",3,3,0.35000000000000003,True,8733
55d6e23469dbc30010b66dc3,free,test1,False,82,4,"[3, 6]",fi,"[7, 6]",7,7,0.14,True,7093
55d6e23469dbc30010b66dc3,free,test1,False,83,3,"[2, 1]",fi,"[5, 3]",3,3,0.39,True,6541
55d6e23469dbc30010b66dc3,free,test1,False,84,1,"[5, 2]",fi,"[2, 0]",0,2,0.61,False,8439
55d6e23469dbc30010b66dc3,free,test1,False,85,3,"[1, 6]",fi,"[5, 3]",3,3,0.61,True,7465
55d6e23469dbc30010b66dc3,free,test1,False,86,4,"[2, 2]",fi,"[7, 6]",6,7,0.12,False,3916
55d6e23469dbc30010b66dc3,free,test1,False,87,1,"[1, 4]",fi,"[0, 2]",0,2,0.05,False,14041
55d6e23469dbc30010b66dc3,free,test1,False,88,1,"[4, 3]",fi,"[0, 2]",0,2,0.76,False,6058
55d6e23469dbc30010b66dc3,free,test1,False,89,3,"[6, 3]",fi,"[3, 5]",5,5,0.07,True,8768
55d6e23469dbc30010b66dc3,free,test1,False,90,4,"[3, 2]",fi,"[6, 7]",6,7,0.09,False,3700
55d6e23469dbc30010b66dc3,free,test2,False,1,4,"[6, 6]",fi,"[6, 7]",7,7,0.9400000000000001,True,5278
55d6e23469dbc30010b66dc3,free,test2,False,2,1,"[6, 5]",fi,"[2, 0]",2,2,0.8,True,6955
55d6e23469dbc30010b66dc3,free,test2,False,3,3,"[4, 5]",fi,"[3, 5]",5,5,0.43,True,8862
55d6e23469dbc30010b66dc3,free,test2,False,4,1,"[3, 3]",fi,"[0, 2]",0,2,0.46,False,8347
55d6e23469dbc30010b66dc3,free,test2,False,5,4,"[1, 1]",fi,"[6, 7]",6,7,0.61,False,9640
55d6e23469dbc30010b66dc3,free,test2,False,6,3,"[4, 1]",fi,"[5, 3]",3,3,0.37,True,7147
55d6e23469dbc30010b66dc3,free,test2,False,7,1,"[2, 6]",fi,"[2, 0]",2,2,0.84,True,6716
55d6e23469dbc30010b66dc3,free,test2,False,8,4,"[6, 4]",fi,"[6, 7]",7,7,1.0,True,4167
55d6e23469dbc30010b66dc3,free,test2,False,9,3,"[3, 5]",fi,"[5, 3]",5,5,0.38,True,12321
55d6e23469dbc30010b66dc3,free,test2,False,10,4,"[4, 4]",fi,"[6, 7]",7,7,0.19,True,3280
55d6e23469dbc30010b66dc3,free,test2,False,11,1,"[4, 1]",fi,"[2, 0]",0,0,0.48,True,5507
55d6e23469dbc30010b66dc3,free,test2,False,12,3,"[4, 6]",fi,"[5, 3]",5,5,0.55,True,7228
55d6e23469dbc30010b66dc3,free,test2,False,13,3,"[5, 6]",fi,"[5, 3]",5,5,0.53,True,3510
55d6e23469dbc30010b66dc3,free,test2,False,14,1,"[2, 2]",fi,"[2, 0]",0,2,0.32,False,14585
55d6e23469dbc30010b66dc3,free,test2,False,15,4,"[3, 2]",fi,"[7, 6]",6,6,0.23,True,9995
55d6e23469dbc30010b66dc3,free,test2,False,16,1,"[5, 4]",fi,"[0, 2]",2,2,0.58,True,6915
55d6e23469dbc30010b66dc3,free,test2,False,17,3,"[6, 5]",fi,"[5, 3]",5,5,0.31,True,5271
55d6e23469dbc30010b66dc3,free,test2,False,18,4,"[1, 2]",fi,"[6, 7]",6,7,0.52,False,4961
55d6e23469dbc30010b66dc3,free,test2,False,19,3,"[3, 1]",fi,"[3, 5]",3,3,0.43,True,9090
55d6e23469dbc30010b66dc3,free,test2,False,20,4,"[6, 2]",fi,"[6, 7]",7,7,1.0,True,4404
55d6e23469dbc30010b66dc3,free,test2,False,21,1,"[5, 6]",fi,"[0, 2]",2,2,0.9400000000000001,True,6060
55d6e23469dbc30010b66dc3,free,test2,False,22,3,"[2, 3]",fi,"[3, 5]",3,5,0.13,False,8612
55d6e23469dbc30010b66dc3,free,test2,False,23,1,"[6, 4]",fi,"[2, 0]",2,2,0.64,True,9704
55d6e23469dbc30010b66dc3,free,test2,False,24,4,"[4, 1]",fi,"[7, 6]",6,6,0.25,True,9362
55d6e23469dbc30010b66dc3,free,test2,False,25,3,"[2, 6]",fi,"[3, 5]",5,5,0.12,True,8155
55d6e23469dbc30010b66dc3,free,test2,False,26,4,"[3, 3]",fi,"[6, 7]",6,6,0.37,True,5483
55d6e23469dbc30010b66dc3,free,test2,False,27,1,"[3, 5]",fi,"[2, 0]",2,2,0.89,True,4630
55d6e23469dbc30010b66dc3,free,test2,False,28,4,"[5, 3]",fi,"[7, 6]",7,7,0.84,True,3305
55d6e23469dbc30010b66dc3,free,test2,False,29,1,"[1, 4]",fi,"[0, 2]",0,2,0.62,False,11328
55d6e23469dbc30010b66dc3,free,test2,False,30,3,"[5, 5]",fi,"[3, 5]",5,5,0.56,True,6268
55d6e23469dbc30010b66dc3,free,test2,False,31,3,"[6, 2]",fi,"[3, 5]",5,3,0.48,False,7436
55d6e23469dbc30010b66dc3,free,test2,False,32,4,"[5, 4]",fi,"[7, 6]",7,7,0.91,True,3172
55d6e23469dbc30010b66dc3,free,test2,False,33,1,"[4, 2]",fi,"[0, 2]",0,2,0.52,False,10493
55d6e23469dbc30010b66dc3,free,test2,False,34,3,"[6, 6]",fi,"[3, 5]",5,5,0.64,True,6359
55d6e23469dbc30010b66dc3,free,test2,False,35,4,"[3, 1]",fi,"[6, 7]",6,6,0.19,True,3219
55d6e23469dbc30010b66dc3,free,test2,False,36,1,"[4, 4]",fi,"[0, 2]",2,2,0.79,True,4176
55d6e23469dbc30010b66dc3,free,test2,False,37,3,"[2, 4]",fi,"[5, 3]",3,5,0.34,False,7351
55d6e23469dbc30010b66dc3,free,test2,False,38,4,"[2, 6]",fi,"[7, 6]",7,6,0.25,False,5541
55d6e23469dbc30010b66dc3,free,test2,False,39,1,"[6, 3]",fi,"[2, 0]",2,2,0.74,True,8146
55d6e23469dbc30010b66dc3,free,test2,False,40,3,"[1, 1]",fi,"[3, 5]",3,3,0.6000000000000001,True,7664
55d6e23469dbc30010b66dc3,free,test2,False,41,1,"[2, 1]",fi,"[0, 2]",0,0,0.51,True,6415
55d6e23469dbc30010b66dc3,free,test2,False,42,4,"[2, 3]",fi,"[6, 7]",6,7,0.27,False,7843
55d6e23469dbc30010b66dc3,free,test2,False,43,4,"[3, 5]",fi,"[7, 6]",7,6,0.26,False,7560
55d6e23469dbc30010b66dc3,free,test2,False,44,3,"[1, 5]",fi,"[3, 5]",3,3,0.42,True,9748
55d6e23469dbc30010b66dc3,free,test2,False,45,1,"[1, 2]",fi,"[2, 0]",0,0,0.24,True,10530
55d6e23469dbc30010b66dc3,free,test2,False,46,4,"[5, 6]",fi,"[6, 7]",7,7,1.0,True,7180
55d6e23469dbc30010b66dc3,free,test2,False,47,3,"[1, 3]",fi,"[3, 5]",3,5,0.23,False,9235
55d6e23469dbc30010b66dc3,free,test2,False,48,1,"[3, 1]",fi,"[0, 2]",0,2,0.49,False,6981
55d6e23469dbc30010b66dc3,free,test2,False,49,4,"[6, 5]",fi,"[6, 7]",7,7,1.0,True,4562
55d6e23469dbc30010b66dc3,free,test2,False,50,3,"[4, 4]",fi,"[5, 3]",5,5,0.5700000000000001,True,9127
55d6e23469dbc30010b66dc3,free,test2,False,51,1,"[3, 2]",fi,"[2, 0]",0,2,0.63,False,8942
55d6e23469dbc30010b66dc3,free,test2,False,52,3,"[5, 3]",fi,"[3, 5]",5,3,0.28,False,8790
55d6e23469dbc30010b66dc3,free,test2,False,53,1,"[4, 6]",fi,"[2, 0]",2,2,0.87,True,6636
55d6e23469dbc30010b66dc3,free,test2,False,54,4,"[6, 3]",fi,"[7, 6]",7,7,1.0,True,2964
55d6e23469dbc30010b66dc3,free,test2,False,55,4,"[5, 1]",fi,"[6, 7]",6,7,0.8300000000000001,False,3779
55d6e23469dbc30010b66dc3,free,test2,False,56,1,"[1, 1]",fi,"[0, 2]",0,0,0.71,True,5227
55d6e23469dbc30010b66dc3,free,test2,False,57,3,"[1, 2]",fi,"[5, 3]",3,3,0.34,True,9438
55d6e23469dbc30010b66dc3,free,test2,False,58,1,"[4, 5]",fi,"[2, 0]",2,2,0.84,True,3026
55d6e23469dbc30010b66dc3,free,test2,False,59,3,"[1, 4]",fi,"[3, 5]",3,3,0.12,True,3457
55d6e23469dbc30010b66dc3,free,test2,False,60,4,"[2, 2]",fi,"[6, 7]",6,6,0.19,True,3365
55d6e23469dbc30010b66dc3,free,test2,False,61,3,"[4, 2]",fi,"[5, 3]",3,3,0.42,True,7909
55d6e23469dbc30010b66dc3,free,test2,False,62,1,"[2, 3]",fi,"[2, 0]",0,2,0.39,False,8043
55d6e23469dbc30010b66dc3,free,test2,False,63,4,"[2, 4]",fi,"[6, 7]",6,6,0.2,True,2959
55d6e23469dbc30010b66dc3,free,test2,False,64,1,"[1, 5]",fi,"[0, 2]",0,2,0.78,False,2895
55d6e23469dbc30010b66dc3,free,test2,False,65,3,"[6, 4]",fi,"[3, 5]",5,5,0.64,True,6213
55d6e23469dbc30010b66dc3,free,test2,False,66,4,"[5, 5]",fi,"[7, 6]",7,7,0.91,True,2915
55d6e23469dbc30010b66dc3,free,test2,False,67,3,"[3, 3]",fi,"[5, 3]",3,3,0.1,True,8058
55d6e23469dbc30010b66dc3,free,test2,False,68,1,"[5, 5]",fi,"[0, 2]",2,2,0.75,True,3025
55d6e23469dbc30010b66dc3,free,test2,False,69,4,"[1, 3]",fi,"[7, 6]",6,7,0.99,False,4748
55d6e23469dbc30010b66dc3,free,test2,False,70,1,"[6, 2]",fi,"[0, 2]",2,2,0.62,True,7141
55d6e23469dbc30010b66dc3,free,test2,False,71,3,"[3, 2]",fi,"[5, 3]",3,3,0.2,True,6299
55d6e23469dbc30010b66dc3,free,test2,False,72,4,"[1, 4]",fi,"[7, 6]",6,7,0.98,False,3148
55d6e23469dbc30010b66dc3,free,test2,False,73,1,"[5, 3]",fi,"[2, 0]",2,2,0.81,True,3630
55d6e23469dbc30010b66dc3,free,test2,False,74,4,"[4, 6]",fi,"[7, 6]",7,6,0.24,False,6220
55d6e23469dbc30010b66dc3,free,test2,False,75,3,"[3, 6]",fi,"[3, 5]",5,5,0.51,True,6620
55d6e23469dbc30010b66dc3,free,test2,False,76,3,"[5, 4]",fi,"[3, 5]",5,5,0.37,True,6118
55d6e23469dbc30010b66dc3,free,test2,False,77,4,"[3, 6]",fi,"[6, 7]",7,6,0.18,False,3099
55d6e23469dbc30010b66dc3,free,test2,False,78,1,"[2, 4]",fi,"[2, 0]",0,2,0.64,False,4215
55d6e23469dbc30010b66dc3,free,test2,False,79,4,"[4, 2]",fi,"[6, 7]",6,6,0.16,True,2868
55d6e23469dbc30010b66dc3,free,test2,False,80,1,"[6, 6]",fi,"[2, 0]",2,2,0.85,True,3311
55d6e23469dbc30010b66dc3,free,test2,False,81,3,"[5, 1]",fi,"[3, 5]",3,3,0.51,True,5354
55d6e23469dbc30010b66dc3,free,test2,False,82,4,"[2, 1]",fi,"[6, 7]",6,6,0.11,True,4223
55d6e23469dbc30010b66dc3,free,test2,False,83,1,"[1, 3]",fi,"[2, 0]",0,2,0.5,False,9635
55d6e23469dbc30010b66dc3,free,test2,False,84,3,"[2, 1]",fi,"[3, 5]",3,3,0.33,True,10222
55d6e23469dbc30010b66dc3,free,test2,False,85,3,"[2, 2]",fi,"[3, 5]",3,3,0.17,True,2855
55d6e23469dbc30010b66dc3,free,test2,False,86,1,"[3, 6]",fi,"[2, 0]",2,2,0.93,True,3030
55d6e23469dbc30010b66dc3,free,test2,False,87,4,"[1, 5]",fi,"[6, 7]",6,7,0.9400000000000001,False,3383
55d6e23469dbc30010b66dc3,free,test2,False,88,4,"[4, 5]",fi,"[6, 7]",7,6,0.13,False,3044
55d6e23469dbc30010b66dc3,free,test2,False,89,1,"[5, 1]",fi,"[0, 2]",0,2,0.74,False,6562
55d6e23469dbc30010b66dc3,free,test2,False,90,3,"[6, 3]",fi,"[5, 3]",5,5,0.19,True,7577
561021e87ffc8a0005811358,free,epochs,True,1,1,"[3, 2]",fi,"[0, 2]",0,0,0.53,True,12970
561021e87ffc8a0005811358,free,epochs,True,2,1,"[4, 4]",fi,"[2, 0]",2,0,0.72,False,9430
561021e87ffc8a0005811358,free,epochs,True,3,1,"[3, 5]",fi,"[2, 0]",2,2,0.14,True,7488
561021e87ffc8a0005811358,free,epochs,True,4,4,"[3, 2]",fi,"[6, 7]",6,7,0.53,False,7413
561021e87ffc8a0005811358,free,epochs,True,5,4,"[6, 3]",fi,"[7, 6]",7,6,0.51,False,5932
561021e87ffc8a0005811358,free,epochs,True,6,4,"[6, 6]",fi,"[7, 6]",7,7,0.01,True,7110
561021e87ffc8a0005811358,free,epochs,True,7,3,"[5, 3]",fi,"[5, 3]",5,5,0.64,True,6439
561021e87ffc8a0005811358,free,epochs,True,8,3,"[4, 4]",fi,"[5, 3]",5,5,0.5700000000000001,True,7569
561021e87ffc8a0005811358,free,epochs,True,9,3,"[3, 3]",fi,"[5, 3]",3,5,1.0,False,4811
561021e87ffc8a0005811358,free,epochs,True,10,1,"[5, 4]",fi,"[0, 2]",2,0,0.07,False,8462
561021e87ffc8a0005811358,free,epochs,True,11,1,"[3, 6]",fi,"[2, 0]",2,2,0.28,True,5234
561021e87ffc8a0005811358,free,epochs,True,12,3,"[4, 1]",fi,"[3, 5]",3,5,0.37,False,7009
561021e87ffc8a0005811358,free,epochs,True,13,3,"[1, 5]",fi,"[5, 3]",3,5,0.22,False,3587
561021e87ffc8a0005811358,free,epochs,True,14,4,"[3, 5]",fi,"[7, 6]",7,7,0.5700000000000001,True,7726
561021e87ffc8a0005811358,free,epochs,True,15,4,"[1, 1]",fi,"[7, 6]",6,7,0.9400000000000001,False,6045
561021e87ffc8a0005811358,free,epochs,True,16,4,"[2, 6]",fi,"[6, 7]",7,7,0.39,True,5146
561021e87ffc8a0005811358,free,epochs,True,17,1,"[2, 1]",fi,"[0, 2]",0,2,0.21,False,4576
561021e87ffc8a0005811358,free,epochs,True,18,1,"[1, 2]",fi,"[2, 0]",0,0,0.37,True,5495
561021e87ffc8a0005811358,free,epochs,True,19,3,"[5, 1]",fi,"[3, 5]",3,5,0.31,False,5152
561021e87ffc8a0005811358,free,epochs,True,20,3,"[5, 5]",fi,"[5, 3]",5,3,0.23,False,3730
561021e87ffc8a0005811358,free,epochs,True,21,3,"[3, 2]",fi,"[5, 3]",3,5,0.6900000000000001,False,4975
561021e87ffc8a0005811358,free,epochs,True,22,3,"[1, 1]",fi,"[3, 5]",3,5,0.68,False,4388
561021e87ffc8a0005811358,free,epochs,True,23,3,"[5, 6]",fi,"[3, 5]",5,5,0.1,True,10296
561021e87ffc8a0005811358,free,epochs,True,24,3,"[4, 6]",fi,"[3, 5]",5,3,0.13,False,4095
561021e87ffc8a0005811358,free,epochs,True,25,3,"[6, 2]",fi,"[3, 5]",5,5,0.23,True,5499
561021e87ffc8a0005811358,free,epochs,True,26,1,"[2, 3]",fi,"[0, 2]",0,2,0.18,False,4733
561021e87ffc8a0005811358,free,epochs,True,27,1,"[5, 5]",fi,"[2, 0]",2,2,0.58,True,6563
561021e87ffc8a0005811358,free,epochs,True,28,4,"[1, 5]",fi,"[6, 7]",6,7,0.52,False,4864
561021e87ffc8a0005811358,free,epochs,True,29,4,"[5, 5]",fi,"[7, 6]",7,7,0.86,True,6191
561021e87ffc8a0005811358,free,epochs,True,30,1,"[6, 6]",fi,"[2, 0]",2,2,0.85,True,5760
561021e87ffc8a0005811358,free,epochs,True,31,3,"[6, 6]",fi,"[5, 3]",5,5,0.73,True,6432
561021e87ffc8a0005811358,free,epochs,True,32,4,"[4, 6]",fi,"[6, 7]",7,7,0.6000000000000001,True,5658
561021e87ffc8a0005811358,free,epochs,True,33,1,"[5, 1]",fi,"[0, 2]",0,2,0.91,False,5499
561021e87ffc8a0005811358,free,epochs,True,34,1,"[1, 5]",fi,"[2, 0]",0,2,0.86,False,6400
561021e87ffc8a0005811358,free,epochs,True,35,1,"[4, 2]",fi,"[2, 0]",0,2,0.71,False,6089
561021e87ffc8a0005811358,free,epochs,True,36,1,"[1, 1]",fi,"[2, 0]",0,2,0.54,False,3928
561021e87ffc8a0005811358,free,epochs,True,37,1,"[2, 2]",fi,"[0, 2]",0,2,0.26,False,4438
561021e87ffc8a0005811358,free,epochs,True,38,4,"[5, 1]",fi,"[7, 6]",6,7,0.32,False,3727
561021e87ffc8a0005811358,free,epochs,True,39,3,"[3, 5]",fi,"[5, 3]",5,5,0.74,True,4741
561021e87ffc8a0005811358,free,epochs,True,40,1,"[3, 1]",fi,"[0, 2]",0,2,0.2,False,4186
561021e87ffc8a0005811358,free,epochs,True,41,1,"[1, 3]",fi,"[0, 2]",0,0,0.35000000000000003,True,4278
561021e87ffc8a0005811358,free,epochs,True,42,4,"[2, 2]",fi,"[6, 7]",6,7,0.33,False,4438
561021e87ffc8a0005811358,free,epochs,True,43,4,"[6, 2]",fi,"[7, 6]",7,7,0.74,True,4315
561021e87ffc8a0005811358,free,epochs,True,44,1,"[6, 2]",fi,"[0, 2]",2,0,0.54,False,5174
561021e87ffc8a0005811358,free,epochs,True,45,4,"[4, 4]",fi,"[6, 7]",7,7,1.0,True,4658
561021e87ffc8a0005811358,free,epochs,True,46,1,"[6, 4]",fi,"[0, 2]",2,0,1.0,False,5353
561021e87ffc8a0005811358,free,epochs,True,47,1,"[6, 5]",fi,"[0, 2]",2,2,1.0,True,4191
561021e87ffc8a0005811358,free,epochs,True,48,3,"[3, 6]",fi,"[3, 5]",5,5,1.0,True,4833
561021e87ffc8a0005811358,free,epochs,True,49,1,"[5, 3]",fi,"[2, 0]",2,0,1.0,False,5868
561021e87ffc8a0005811358,free,epochs,True,50,1,"[2, 4]",fi,"[2, 0]",0,2,1.0,False,3535
561021e87ffc8a0005811358,free,epochs,True,51,1,"[4, 5]",fi,"[2, 0]",2,2,0.7000000000000001,True,3829
561021e87ffc8a0005811358,free,epochs,True,52,4,"[4, 5]",fi,"[7, 6]",7,7,1.0,True,4285
561021e87ffc8a0005811358,free,epochs,True,53,3,"[4, 5]",fi,"[3, 5]",5,5,1.0,True,4324
561021e87ffc8a0005811358,free,epochs,True,54,3,"[1, 3]",fi,"[3, 5]",3,5,1.0,False,3763
561021e87ffc8a0005811358,free,epochs,True,55,1,"[5, 6]",fi,"[0, 2]",2,2,0.29,True,5174
561021e87ffc8a0005811358,free,epochs,True,56,3,"[2, 3]",fi,"[3, 5]",3,5,0.23,False,7241
561021e87ffc8a0005811358,free,epochs,True,57,4,"[3, 3]",fi,"[6, 7]",6,7,0.15,False,4273
561021e87ffc8a0005811358,free,epochs,True,58,4,"[1, 2]",fi,"[7, 6]",6,7,1.0,False,3269
561021e87ffc8a0005811358,free,epochs,True,59,4,"[4, 1]",fi,"[6, 7]",6,7,1.0,False,7824
561021e87ffc8a0005811358,free,epochs,True,60,1,"[1, 4]",fi,"[0, 2]",0,2,0.34,False,7666
561021e87ffc8a0005811358,free,epochs,True,61,1,"[3, 3]",fi,"[0, 2]",0,2,0.5700000000000001,False,5506
561021e87ffc8a0005811358,free,epochs,True,62,1,"[6, 3]",fi,"[2, 0]",2,2,0.74,True,6286
561021e87ffc8a0005811358,free,epochs,True,63,4,"[1, 4]",fi,"[7, 6]",6,7,0.19,False,5306
561021e87ffc8a0005811358,free,epochs,True,64,4,"[2, 3]",fi,"[7, 6]",6,7,0.51,False,3837
561021e87ffc8a0005811358,free,epochs,True,65,4,"[3, 1]",fi,"[6, 7]",6,7,0.58,False,4904
561021e87ffc8a0005811358,free,epochs,True,66,4,"[6, 4]",fi,"[7, 6]",7,7,1.0,True,4467
561021e87ffc8a0005811358,free,epochs,True,67,3,"[6, 5]",fi,"[3, 5]",5,5,1.0,True,4708
561021e87ffc8a0005811358,free,epochs,True,68,3,"[2, 1]",fi,"[3, 5]",3,3,0.15,True,4749
561021e87ffc8a0005811358,free,epochs,True,69,3,"[2, 4]",fi,"[5, 3]",3,5,0.08,False,7999
561021e87ffc8a0005811358,free,epochs,True,70,1,"[2, 6]",fi,"[0, 2]",2,2,1.0,True,4761
561021e87ffc8a0005811358,free,epochs,True,71,1,"[4, 1]",fi,"[0, 2]",0,0,0.1,True,6278
561021e87ffc8a0005811358,free,epochs,True,72,3,"[1, 4]",fi,"[3, 5]",3,5,0.11,False,6106
561021e87ffc8a0005811358,free,epochs,True,73,3,"[2, 2]",fi,"[5, 3]",3,3,0.15,True,5312
561021e87ffc8a0005811358,free,epochs,True,74,1,"[4, 6]",fi,"[2, 0]",2,2,1.0,True,4619
561021e87ffc8a0005811358,free,epochs,True,75,3,"[6, 4]",fi,"[3, 5]",5,5,0.45,True,6576
561021e87ffc8a0005811358,free,epochs,True,76,4,"[5, 4]",fi,"[7, 6]",7,7,0.55,True,4659
561021e87ffc8a0005811358,free,epochs,True,77,1,"[6, 4]",fi,"[2, 0]",2,2,0.47000000000000003,True,5312
561021e87ffc8a0005811358,free,epochs,True,78,3,"[5, 4]",fi,"[3, 5]",5,5,0.42,True,4312
561021e87ffc8a0005811358,free,epochs,True,79,4,"[3, 6]",fi,"[7, 6]",7,6,0.18,False,7565
561021e87ffc8a0005811358,free,epochs,True,80,1,"[1, 2]",fi,"[0, 2]",0,2,0.11,False,6639
561021e87ffc8a0005811358,free,epochs,True,81,1,"[3, 5]",fi,"[0, 2]",2,2,0.44,True,4773
561021e87ffc8a0005811358,free,epochs,True,82,1,"[6, 2]",fi,"[2, 0]",2,0,0.19,False,7155
561021e87ffc8a0005811358,free,epochs,True,83,1,"[4, 6]",fi,"[0, 2]",2,2,1.0,True,4365
561021e87ffc8a0005811358,free,epochs,True,84,4,"[5, 6]",fi,"[7, 6]",7,7,0.55,True,5545
561021e87ffc8a0005811358,free,epochs,True,85,3,"[2, 6]",fi,"[3, 5]",5,5,1.0,True,5836
561021e87ffc8a0005811358,free,epochs,True,86,4,"[1, 3]",fi,"[6, 7]",6,6,1.0,True,8853
561021e87ffc8a0005811358,free,epochs,True,87,3,"[4, 2]",fi,"[3, 5]",3,3,0.6900000000000001,True,4586
561021e87ffc8a0005811358,free,epochs,True,88,4,"[2, 4]",fi,"[6, 7]",6,6,0.64,True,6369
561021e87ffc8a0005811358,free,epochs,True,89,1,"[3, 6]",fi,"[2, 0]",2,2,1.0,True,4909
561021e87ffc8a0005811358,free,epochs,True,90,4,"[4, 2]",fi,"[6, 7]",6,7,0.55,False,5556
561021e87ffc8a0005811358,free,epochs,True,91,3,"[6, 3]",fi,"[3, 5]",5,5,0.11,True,5783
561021e87ffc8a0005811358,free,epochs,True,92,4,"[6, 5]",fi,"[6, 7]",7,7,1.0,True,4399
561021e87ffc8a0005811358,free,epochs,True,93,4,"[2, 1]",fi,"[6, 7]",6,6,0.65,True,6084
561021e87ffc8a0005811358,free,epochs,True,94,3,"[3, 1]",fi,"[5, 3]",3,3,0.5700000000000001,True,7177
561021e87ffc8a0005811358,free,epochs,True,95,1,"[2, 1]",fi,"[2, 0]",0,0,0.17,True,6229
561021e87ffc8a0005811358,free,epochs,True,96,1,"[1, 5]",fi,"[0, 2]",0,2,1.0,False,5164
561021e87ffc8a0005811358,free,epochs,True,97,1,"[4, 2]",fi,"[2, 0]",0,0,0.09,True,5557
561021e87ffc8a0005811358,free,epochs,True,98,3,"[1, 2]",fi,"[3, 5]",3,3,0.22,True,6282
561021e87ffc8a0005811358,free,epochs,True,99,4,"[5, 3]",fi,"[6, 7]",7,7,0.76,True,5148
